Feature_Index	Peak_Index	Filtered_Peak_Index
1636	25992	
1636	26165	
1636	26085	
1636	26144	
1636	26117	
1636	25841	
1636	26187	
1636	26979	
1636	27319	
1636	27338	
1636	27272	
1636	27297	
1636	27242	
1636	27212	
1636	27180	
1636	27045	
1636	27011	
1636	27080	
1636	27147	
1636	27113	
1636	28568	
1636	28545	
1636	28191	
1636	28494	
1636	28521	
1636	28432	432
1636	28464	
1636	28395	
1636	28288	
1636	28360	
1636	28324	
1636	28223	
1636	28256	
1636	29438	
1636	29473	
1636	29534	
1636	29505	
1636	29798	
1636	29662	
1636	29692	
1636	29630	
1636	29720	
1636	29595	
1636	29773	
1636	29748	
1636	30691	
1636	30728	
1636	30762	
1636	31061	
1636	30794	
1636	30858	
1636	30954	
1636	30927	
1636	30894	
1636	30980	
1636	31007	
1636	31033	
1636	32020	
1636	32285	
1636	32339	
1636	32222	
1636	32314	
1636	32190	
1636	32253	
1636	32158	
1636	32090	
1636	32125	
1636	32365	
1636	31981	
1636	32058	
1636	33427	
1636	33388	
1636	33351	
1636	33276	
1636	33464	
1636	33311	
1636	33501	
1636	33653	
1636	33594	
1636	33564	
1636	33533	
1636	33625	
1636	33680	
1636	34783	
1636	34969	
1636	35035	
1636	35064	
1636	35001	
1636	35121	
1636	35091	
1636	34696	
1636	34741	
1636	34937	
1636	34859	
1636	34899	
1636	34823	
1636	36337	
1636	36299	
1636	36486	
1636	36451	
1636	36416	
1636	36517	
1636	36546	
1636	36376	
1636	36575	
1636	36603	
1636	36260	
1636	36215	
1636	36173	
1636	37840	
1636	37918	
1636	37880	
1636	37955	
1636	38024	
1636	37699	
1636	37991	
1636	38053	
1636	37748	
1636	37798	
1636	37654	
1636	38081	
1636	38109	
1636	39276	
1636	39311	
1636	39346	
1636	39510	
1636	39378	
1636	39436	
1636	39407	
1636	39462	
1636	39485	
1636	39109	
1636	39196	
1636	39239	
1636	39150	
1636	40800	
1636	40781	
1636	40757	
1636	40706	
1636	40679	
1636	40733	
1636	40651	
1636	40623	
1636	40484	
1636	40450	
1636	40516	
1636	40586	
1636	40550	
1636	41790	
1636	41962	
1636	41821	
1636	41670	
1636	41849	
1636	41637	
1636	41873	
1636	41700	
1636	41943	
1636	41921	
1636	41898	
1636	41727	
1636	41757	
1636	42909	
1636	43113	
1636	42970	
1636	43094	
1636	43069	
1636	43047	
1636	42943	
1636	43022	
1636	42996	
1636	42782	
1636	42815	
1636	42882	
1636	42849	
1636	44198	
1636	44231	
1636	44167	
1636	44330	
1636	44258	
1636	44286	
1636	44132	
1636	44308	
1636	44349	
1636	44063	
1636	44026	
1636	44097	
1636	43988	
1636	45320	
1636	45243	
1636	45354	
1636	45415	
1636	45283	
1636	45500	
1636	45386	
1636	45446	
1636	45476	
1636	45525	
1636	45544	
1636	45200	
1636	45162	
1636	46768	
1636	46440	
1636	46744	
1636	46479	
1636	46517	
1636	46590	
1636	46553	
1636	46717	
1636	46628	
1636	46662	
1636	46689	
1636	46400	
1636	46791	
1636	47770	
1636	47850	
1636	47812	
1636	47884	
1636	47956	
1636	47922	
1636	47728	
1636	47990	
1636	48118	
1636	48024	
1636	48055	
1636	48087	
1636	48140	
1636	49213	
1636	49175	
1636	49253	
1636	49134	
1636	49299	
1636	49403	
1636	49433	
1636	49094	
1636	49048	
1636	49371	
1636	49337	
1636	49483	
1636	49462	
1636	50430	
1636	50469	
1636	50549	
1636	50508	
1636	50656	
1636	50586	
1636	50620	
1636	50687	
1636	50319	
1636	50742	
1636	50718	
1636	50353	
1636	50389	
1636	51918	
1636	51851	
1636	51816	
1636	51886	
1636	51741	
1636	51782	
1636	51707	
1636	51967	
1636	51945	
1636	51673	
1636	51564	
1636	51641	
1636	51602	
1636	53119	
1636	53149	
1636	53083	
1636	53046	
1636	53213	
1636	53181	
1636	52933	
1636	53009	
1636	52968	
1636	52891	
1636	52847	
1636	53265	
1636	53239	
1636	54183	
1636	54225	
1636	54603	
1636	54575	
1636	54269	
1636	54545	
1636	54477	
1636	54314	
1636	54443	
1636	54406	
1636	54359	
1636	54141	
1636	54511	
1636	55518	
1636	55821	
1636	55652	
1636	55955	
1636	55567	
1636	55783	
1636	55985	
1636	55611	
1636	55856	
1636	55889	
1636	55744	
1636	55922	
1636	55699	
1636	57013	
1636	57177	
1636	57054	
1636	57096	
1636	57138	
1636	57362	
1636	57334	
1636	56970	
1636	56924	
1636	57271	
1636	57304	
1636	57208	
1636	57236	
1636	58315	
1636	58632	
1636	58596	
1636	58662	
1636	58362	
1636	58561	
1636	58687	
1636	58714	
1636	58740	
1636	58409	
1636	58527	
1636	58490	
1636	58451	
1636	60062	
1636	60028	
1636	59993	
1636	59958	
1636	60090	
1636	59777	
1636	59825	
1636	59682	
1636	59873	
1636	59920	
1636	60117	
1636	60146	
1636	59732	
1636	61148	
1636	61482	
1636	61513	
1636	61416	
1636	61450	
1636	61566	
1636	61195	
1636	61238	
1636	61538	
1636	61385	
1636	61277	
1636	61318	
1636	61355	
1636	62671	
1636	62937	
1636	62965	
1636	62833	
1636	62713	
1636	62907	
1636	62870	
1636	62794	
1636	62753	
1636	62575	
1636	62994	
1636	63021	
1636	62625	
1636	64401	
1636	64316	
1636	64440	
1636	64360	
1636	64029	
1636	64122	
1636	64220	
1636	64268	
1636	64533	
1636	64173	
1636	64476	
1636	64506	
1636	64075	
1636	65805	
1636	65653	
1636	65755	
1636	65604	
1636	65705	
1636	65857	
1636	66144	
1636	66074	
1636	66109	
1636	66036	
1636	65995	
1636	65953	
1636	65907	
1636	67442	
1636	67338	
1636	67390	
1636	67551	
1636	67594	
1636	67643	
1636	67687	
1636	67496	
1636	67726	
1636	67793	
1636	67762	
1636	67233	
1636	67283	
1636	69147	
1636	69201	
1636	69266	
1636	69372	
1636	69419	
1636	69324	
1636	69039	
1636	69573	
1636	69461	
1636	69499	
1636	69094	
1636	69537	
1636	68985	
1636	70745	
1636	70931	
1636	71251	
1636	70983	
1636	70836	
1636	70881	
1636	71118	
1636	70791	
1636	71153	
1636	71075	
1636	71189	
1636	71029	
1636	71223	
1636	72553	
1636	72451	
1636	72502	
1636	72598	
1636	72639	
1636	72687	
1636	72731	
1636	72900	
1636	72825	
1636	72779	
1636	72865	
1636	72961	
1636	72933	
1636	74293	
1636	74354	
1636	74226	
1636	74408	
1636	74461	
1636	74514	
1636	74564	
1636	74784	
1636	74748	
1636	74657	
1636	74704	
1636	74615	
1636	74817	
1636	75955	
1636	76267	
1636	76215	
1636	76166	
1636	76117	
1636	76370	
1636	76066	
1636	76322	
1636	76465	
1636	76419	
1636	76015	
1636	76500	
1636	76534	
1636	78163	
1636	78122	
1636	77597	
1636	78084	
1636	77649	
1636	78039	
1636	77699	
1636	77942	
1636	77992	
1636	77896	
1636	77849	
1636	77754	
1636	77801	
1636	79415	
1636	79258	
1636	79368	
1636	79838	
1636	79316	
1636	79709	
1636	79797	
1636	79757	
1636	79658	
1636	79561	
1636	79514	
1636	79607	
1636	79465	
1636	80898	
1636	80949	
1636	81420	
1636	81459	
1636	81048	
1636	81000	
1636	82618	
1636	82673	
1636	82732	
1636	82789	
1636	84358	
1636	84413	
1636	84473	
1636	86229	
1636	86162	
1636	88128	
1636	88185	
1636	88635	
1636	88590	
1636	88075	
1636	88680	
1636	90112	
1636	90057	
1636	89999	
1636	90440	
1636	89943	
1636	90515	
1636	90474	
1636	90316	
1636	92078	
1636	91613	
1636	92049	
1636	91979	
1636	92017	
1636	91805	
1636	92112	
1636	91849	
1636	91936	
1636	91889	
1636	91704	
1636	91754	
1636	91656	
1636	93357	
1636	93263	
1636	93207	
1636	93155	
1636	93310	
1636	93582	
1636	93547	
1636	93614	
1636	93513	
1636	93399	
1636	93477	
1636	93438	
1636	93643	
1636	94849	
1636	94888	
1636	94924	
1636	94966	
1636	95002	
1636	94627	
1636	94804	
1636	94669	
1636	94714	
1636	94757	
1636	96291	
1636	96335	
1636	96416	
1636	96376	
1636	96158	
1636	96246	
1636	96204	
1636	96033	
1636	96076	
1636	96120	
1636	97439	
1636	97605	
1636	97558	
1636	97479	
1636	97519	
1636	98830	
1636	98873	
1636	98955	
1636	98916	
1636	98999	
1636	100305	
1636	100184	
1636	100354	
1636	100267	
1636	100225	
1636	101605	
1636	101650	
1636	101695	
1636	102090	
1636	102053	
1636	101880	
1636	101833	
1636	101782	
1636	101737	
1636	101931	
1636	101975	
1636	102015	
1636	103143	
1636	103192	
1636	103231	
1636	103268	
1636	103407	
1636	103375	
1636	103438	
1636	103062	
1636	103468	
1636	103306	
1636	103023	
1636	103340	
1636	104513	
1636	104404	
1636	104476	
1636	104441	
1636	104589	
1636	104793	
1636	104622	
1636	104655	
1636	104551	
1636	104682	
1636	104712	
1636	105761	
1636	105728	
1636	105686	
1636	105837	
1636	105798	
1636	106035	
1636	106920	
1636	106957	
1636	107057	
1636	106993	
1636	107023	
1636	108089	
1636	108160	
1636	108194	
1636	108123	
1636	109249	
1636	109282	
1636	109316	
1636	109346	
1636	110496	
1636	110537	
1636	110458	
1636	110571	
1636	111874	
1636	111831	
1636	111789	
1636	111904	
1636	113363	
1636	113551	
1636	113409	
1636	113458	
1636	113500	
1636	115149	
1636	115205	
1636	115264	
1636	115320	
1636	115672	
1636	115422	
1636	115555	
1636	115470	
1636	115632	
1636	115594	
1636	115514	
1636	115377	
1636	115717	
1636	117372	
1636	117427	
1636	117726	
1636	117642	
1636	117685	
1636	117183	
1636	117563	
1636	117118	
1636	117605	
1636	117523	
1636	117309	
1636	117476	
1636	119315	
1636	119369	
1636	119247	
1636	119424	
1636	119482	
1636	119536	
1636	119773	
1636	119640	
1636	119592	
1636	119731	
1636	119685	
1636	119816	
1636	119860	
1636	121320	
1636	121376	
1636	121432	
1636	121821	
1636	121894	
1636	121785	
1636	121742	
1636	121858	
1636	121590	
1636	121480	
1636	121696	
1636	121643	
1636	123783	
1636	123630	
1636	123750	
1636	123586	
1636	123713	
1636	123673	
1636	125608	
1636	125649	
1636	125572	
1636	125725	
1636	125686	
1636	127622	
1636	127585	
1636	127545	
1636	127506	
1636	127466	
1636	128866	
1636	129400	
1636	129359	
1636	129322	
1636	129232	
1636	129279	
1636	129189	
1636	129146	
1636	130763	
1636	130617	
1636	130806	
1636	130669	
1636	130847	
1636	130720	
1636	130888	
1636	130925	
1636	131014	
1636	130970	
1636	131090	
1636	131054	
1636	131132	
1636	132532	
1636	132487	
1636	132580	
1636	132625	
1636	132663	
1636	132709	
1636	132789	
1636	132749	
1636	132392	
1636	132442	
1636	132345	
1636	132833	
1636	132874	
1636	134475	
1636	134439	
1636	134402	
1636	134358	
1636	134311	
1636	134185	
1636	134226	
1636	134269	
1636	134109	
1636	134511	
1636	135772	
1636	135731	
1636	135692	
1636	135855	
1636	135809	
1636	135931	
1636	135968	
1636	135894	
1636	136003	
1636	137147	
1636	137291	
1636	137225	
1636	137326	
1636	137258	
1636	137187	
1636	138571	
1636	138612	
1636	138651	
1636	139912	
1636	139950	
1636	141213	
1636	141177	
1636	142462	
1636	143646	
1636	143680	
1636	144900	
1637	134068	
1637	133892	
1637	134025	
1637	133934	
1637	133977	
1637	135536	
1637	135612	
1637	135573	
1637	135650	
1637	135494	
1637	137028	
1637	137107	1896
1637	137067	
1637	136950	
1637	136988	
1637	138298	
1637	138366	
1637	138533	
1637	138329	
1637	138451	
1637	138495	
1637	138406	
1637	138273	
1637	139698	
1637	139742	
1637	139831	
1637	139785	
1637	139636	
1637	139664	
1637	139604	
1637	141138	
1637	140956	
1637	141054	
1637	140989	
1637	141099	
1637	141017	
1637	142243	
1637	142306	
1637	142348	
1637	143565	
1637	143485	
1638	86180	
1638	86068	
1638	86125	
1638	88083	
1638	87961	
1638	88018	
1638	89842	
1638	89891	
1638	90006	
1638	89946	
1638	90063	
1638	91711	1246
1638	91661	
1638	91617	
1638	91511	
1638	91557	
1638	93218	
1638	93119	
1638	93166	
1638	93074	
1638	94645	
1638	94602	
1638	94562	
1639	70860	
1639	70906	
1639	70953	934
1639	76153	
1640	123398	
1640	123506	
1640	123452	
1640	125492	
1640	125323	
1640	125437	
1640	125276	
1640	125376	
1640	127279	
1640	127329	
1640	127378	
1640	127425	
1640	127227	
1640	127170	
1640	129188	
1640	129237	
1640	128952	
1640	129048	
1640	129144	
1640	129000	
1640	129095	
1640	130841	
1640	130919	
1640	130882	
1640	130966	
1640	130705	
1640	130795	
1640	130750	
1640	132429	
1640	132478	
1640	132525	1836
1640	132570	
1640	132617	
1640	132658	
1640	132705	
1640	134265	
1640	134357	
1640	134142	
1640	134102	
1640	134310	
1640	134180	
1640	134221	
1640	135852	
1640	135806	
1640	135688	
1640	135728	
1640	135768	
1640	135647	
1640	135893	
1640	137104	
1640	137185	
1640	137224	
1640	137145	
1640	137257	
1640	137289	
1640	137327	
1640	138532	
1640	138692	
1640	138494	
1640	138652	
1640	138570	
1640	138611	
1640	138728	
1640	139873	
1640	139951	
1640	139994	
1640	139915	
1640	139837	
1641	97484	
1641	98881	
1641	98925	
1641	100469	
1641	100363	1383
1641	100413	
1641	100315	
1641	100273	
1641	100230	
1641	101842	
1641	101793	
1641	101896	
1641	101657	
1641	101702	
1641	101749	
1641	103111	
1641	103068	
1641	103243	
1641	103153	
1641	103202	
1641	104564	
1641	104526	
1641	104487	
1641	104449	
1641	105747	
1641	105784	
1641	105855	
1641	105820	
1642	104351	
1642	105698	
1642	105656	
1642	105617	
1642	105579	
1642	105543	
1642	106794	
1642	106860	
1642	106823	
1642	106892	
1642	106926	
1642	106964	
1642	108054	
1642	108126	
1642	108091	
1642	108024	
1642	107990	
1642	107958	
1642	109283	
1642	109212	
1642	109247	
1642	109176	
1642	109109	
1642	109143	
1642	110451	
1642	110494	
1642	110406	
1642	110293	
1642	110367	
1642	110326	
1642	111612	
1642	111650	
1642	111692	
1642	111736	
1642	111779	
1642	111826	
1642	113153	
1642	113251	1544
1642	113351	
1642	113199	
1642	113399	
1642	113301	
1642	115202	
1642	114961	
1642	114905	
1642	115075	
1642	115014	
1642	115139	
1642	116866	
1642	116927	
1642	116984	
1642	117045	
1642	117110	
1642	117185	
1642	119252	
1642	119008	
1642	119187	
1642	119325	
1642	119123	
1642	119060	
1642	121122	
1642	121225	
1642	121343	
1642	121173	
1642	121403	
1642	121285	
1643	70763	
1643	70852	
1643	70806	932
1643	70903	
1644	65988	
1644	65943	859
1644	66033	
1644	65895	
1644	65796	
1644	65846	
1645	45229	
1645	45382	
1645	45312	
1645	45347	
1645	45272	
1645	46580	
1645	46504	636
1645	46545	
1645	46659	
1645	46467	
1645	47911	
1645	47951	
1646	54252	
1646	54213	
1646	54301	
1646	54394	
1646	55762	
1646	55625	
1646	55716	
1646	55670	
1646	55581	
1646	56974	
1646	57021	
1646	57064	
1646	57106	
1646	57149	
1646	58530	
1646	58493	
1646	58452	
1646	58408	
1646	58359	
1646	59727	
1646	59921	
1646	59773	
1646	59872	
1646	59823	
1646	61316	
1646	61273	
1646	61230	
1646	61188	
1646	61354	
1646	62707	
1646	62663	
1646	62616	
1646	62751	
1646	62793	
1646	64116	
1646	64066	
1646	64168	840
1646	64218	
1646	64267	
1646	65699	
1646	65750	
1646	65646	
1646	65803	
1646	65855	
1646	67279	
1646	67335	
1646	67387	
1646	67495	
1646	67441	
1646	69092	
1646	69037	
1646	69144	
1646	69265	
1646	70790	
1646	70878	
1646	72507	
1647	79406	
1647	80981	
1647	81077	
1647	81027	
1647	82711	
1647	90149	
1647	90096	
1647	90034	
1647	91634	
1647	91685	
1647	91734	
1647	91789	
1647	93237	
1647	93183	
1647	93137	
1647	93381	
1647	93334	
1647	93285	
1647	94690	
1647	94733	1285
1647	94646	
1647	94608	
1647	96099	
1647	96055	
1648	69326	
1648	71028	
1648	71071	
1648	70982	
1648	71117	
1648	72684	
1648	72822	
1648	72777	967
1648	72730	
1648	72861	
1648	74656	
1648	74613	
1648	74562	
1648	74512	
1648	74701	
1648	76323	
1648	76268	
1648	76218	
1648	77859	
1649	2059	59
1649	2105	
1649	2146	
1649	2189	
1649	1913	
1649	2019	
1649	1983	
1649	1949	
1649	3370	
1649	3409	
1649	3494	
1649	3532	
1649	3569	
1649	3297	
1649	3331	
1649	3454	
1649	4716	
1649	4675	
1649	4829	
1649	4789	
1649	4750	
1649	4634	
1649	4873	
1649	6240	
1649	6167	
1649	6203	
1649	7511	
1649	7473	
1650	113333	
1650	113293	
1650	113477	
1650	113383	
1650	113532	
1650	113427	
1650	115155	
1650	115217	
1650	115398	
1650	115095	
1650	115274	
1650	115332	
1650	115039	
1650	115504	
1650	115450	
1650	117501	
1650	117386	
1650	117442	
1650	117319	
1650	117254	
1650	117051	
1650	117182	
1650	117115	
1650	116993	
1650	119110	
1650	119171	
1650	119361	
1650	119303	
1650	119236	
1650	119423	
1650	119486	
1650	119606	
1650	119540	
1650	121424	
1650	121365	
1650	121193	
1650	121253	
1650	121308	
1650	121478	
1650	121536	
1650	121593	
1650	121652	
1650	123593	
1650	123415	
1650	123356	
1650	123536	
1650	123245	
1650	123474	
1650	123298	
1650	123190	
1650	123140	
1650	125058	
1650	125156	
1650	125429	
1650	125104	
1650	125261	
1650	125210	
1650	125485	
1650	125312	
1650	125369	
1650	127330	
1650	127277	
1650	126943	
1650	127225	
1650	126999	
1650	127054	
1650	127109	1758
1650	127167	
1650	127381	
1650	128750	
1650	128798	
1650	128848	
1650	129100	
1650	128896	
1650	129053	
1650	128949	
1650	129001	
1650	129152	
1650	130801	
1650	130755	
1650	130895	
1650	130708	
1650	130846	
1650	130655	
1650	130602	
1650	130504	
1650	130552	
1650	132530	
1650	132629	
1650	132480	
1650	132431	
1650	132235	
1650	132332	
1650	132382	
1650	132283	
1650	132581	
1650	133970	
1650	134016	
1650	134143	
1650	134103	
1650	134060	
1650	133926	
1650	134230	
1650	134183	
1650	135567	
1650	135607	
1650	135648	
1650	135531	
1650	135689	
1650	135486	
1650	135773	
1650	135730	
1650	137105	
1650	137023	
1650	137063	
1650	136984	
1650	137146	
1650	136941	
1650	138493	
1650	138447	
1650	138400	
1650	138322	
1650	138358	
1650	139827	
1650	139691	
1650	139653	
1650	139779	
1650	139733	
1650	141088	
1650	141043	
1650	141004	
1650	140972	
1650	142407	
1650	142326	
1650	142288	
1650	142255	
1650	142453	
1650	142365	
1650	142490	
1650	143491	
1650	143456	
1650	143623	
1650	143536	
1650	143576	
1650	144866	
1650	144911	
1650	144955	
1650	144735	
1650	144819	
1650	144773	
1650	145041	
1650	144999	
1651	57116	
1651	57026	
1651	57073	
1651	56982	
1651	56939	
1651	56851	
1651	56896	
1651	56811	
1651	58244	
1651	58281	
1651	58368	
1651	58323	
1651	58466	
1651	58418	
1651	58508	
1651	59689	
1651	59739	
1651	59645	
1651	59785	
1651	59886	
1651	59838	
1651	59512	
1651	59555	
1651	59600	
1651	59479	
1651	61364	
1651	61329	
1651	61246	
1651	61201	
1651	61287	
1651	61106	
1651	61154	
1651	61066	
1651	61025	
1651	62844	
1651	62722	
1651	62536	
1651	62628	829
1651	62581	
1651	62495	
1651	62766	
1651	62679	
1651	62451	
1651	62804	
1651	62412	
1651	62373	
1651	64237	
1651	64185	
1651	64133	
1651	64083	
1651	63996	
1651	64038	
1651	63949	
1651	63910	
1651	63875	
1651	65470	
1651	65515	
1651	65562	
1651	65614	
1651	65670	
1651	65720	
1651	65773	
1651	67257	
1651	67308	
1651	67150	
1651	67363	
1651	67417	
1651	67205	
1652	627	
1652	676	
1652	2151	
1652	2108	
1652	2065	
1652	2013	
1652	3447	
1652	3530	
1652	3491	
1652	3400	
1652	4865	
1652	4740	105
1652	4779	
1652	4823	
1652	6265	
1652	6229	
1652	6190	
1652	6143	
1652	7507	
1652	7462	
1652	7544	
1652	8852	
1653	577	
1653	541	
1653	495	
1653	329	
1653	389	
1653	422	
1653	459	
1653	361	
1653	1973	
1653	1933	
1653	1768	
1653	1844	
1653	1695	
1653	1885	
1653	1802	
1653	1733	
1653	3059	
1653	3093	
1653	3217	
1653	3174	
1653	3131	
1653	3264	
1653	3309	
1653	3357	
1653	4600	
1653	4557	
1653	4518	100
1653	4480	
1653	4645	
1653	4695	
1653	4440	
1653	4407	
1653	6053	
1653	5966	
1653	5922	
1653	6008	
1653	5883	
1653	5799	
1653	5841	
1653	7282	
1653	7195	
1653	7159	
1653	7234	
1653	7330	
1653	7121	
1653	7421	
1653	7379	
1653	8804	
1653	8750	
1653	8575	
1653	8696	
1653	8653	
1653	8614	
1653	8541	
1653	8500	
1654	47952	
1654	47916	
1654	49201	
1654	49168	
1654	49131	
1654	49239	
1654	49279	670
1654	50499	
1654	50537	
1654	50465	
1654	51774	
1655	46864	
1655	48106	
1655	48130	
1655	48222	
1655	48152	
1655	48197	
1655	48175	
1655	49556	
1655	49536	
1655	49516	
1655	49493	
1655	49472	
1655	49448	674
1655	50819	
1655	50755	
1655	50731	
1655	50777	
1655	50705	
1655	50799	
1655	52000	
1655	51982	
1655	51961	
1655	51937	
1655	53303	
1655	53260	
1655	53283	
1656	48076	
1656	48046	
1656	48013	
1656	47983	
1656	49419	673
1656	49359	
1656	49389	
1656	49322	
1656	50608	
1656	50573	
1656	50678	
1656	50646	
1656	51908	
1656	51880	
1656	51843	
1656	51808	
1657	88693	
1657	88740	
1657	88650	
1657	90291	
1657	90332	
1657	90416	
1657	90450	
1657	90483	
1657	90525	
1657	90606	
1657	90568	
1657	91875	
1657	91911	
1657	91949	
1657	91985	
1657	92022	
1657	92052	
1657	92193	
1657	92083	
1657	92116	
1657	92155	
1657	93379	
1657	93416	
1657	93452	
1657	93483	
1657	93518	
1657	93549	
1657	93585	
1657	93615	
1657	93708	
1657	95039	
1657	95073	
1657	94971	
1657	94866	
1657	94825	
1657	95006	
1657	94900	
1657	94933	
1657	95106	
1657	95136	
1657	95166	
1657	96551	
1657	96227	
1657	96341	
1657	96524	
1657	96267	
1657	96492	
1657	96576	
1657	96457	1324
1657	96381	
1657	96420	
1657	96305	
1657	97626	
1657	97858	
1657	97782	
1657	97822	
1657	97890	
1657	97921	
1657	97701	
1657	97739	
1657	97946	
1657	97666	
1657	99290	
1657	99340	
1657	99259	
1657	99224	
1657	99316	
1657	99066	
1657	99147	
1657	99361	
1657	99187	
1657	99105	
1657	99027	
1657	100431	
1657	100471	
1657	100388	
1657	100609	
1657	100521	
1657	100646	
1657	100567	
1657	100681	
1657	100711	
1657	100736	
1657	100761	
1657	101869	
1657	101824	
1657	102155	
1657	101987	
1657	101948	
1657	101907	
1657	102025	
1657	102061	
1657	102183	
1657	102097	
1657	102125	
1657	103297	
1657	103425	
1657	103454	
1657	103394	
1657	103511	
1657	103364	
1657	103329	
1657	103484	
1658	91689	
1658	91638	
1658	93293	
1658	93185	
1658	93244	
1658	93340	
1658	94785	
1658	94737	
1658	94694	
1658	96184	
1658	96141	
1658	96094	
1658	96048	
1658	97543	
1658	97496	
1658	97582	1339
1658	97457	
1658	98943	
1658	98988	
1658	98899	
1658	98853	
1658	100348	
1659	41812	
1659	41845	
1659	42830	
1659	42929	
1659	42992	
1659	42863	
1659	42898	
1659	42961	
1659	44224	
1659	44186	
1659	44154	
1659	44113	625
1659	44041	
1659	44077	
1659	45377	
1659	45219	
1659	45262	
1659	45306	
1659	46656	
1659	46465	
1659	46616	
1659	46499	
1659	46543	
1659	46577	
1659	47846	
1659	47806	
1660	22312	
1660	22162	
1660	22199	
1660	22232	
1660	22129	
1660	22095	
1660	22271	
1660	22346	
1660	22381	
1660	23334	
1660	23369	
1660	23403	
1660	23436	
1660	23470	
1660	23505	
1660	23583	
1660	23628	
1660	23540	
1660	23669	
1660	23704	
1660	23736	
1660	24627	
1660	24785	
1660	24822	
1660	24751	
1660	24935	
1660	24719	
1660	24658	
1660	24688	
1660	24861	
1660	24601	
1660	24897	
1660	24968	
1660	25005	
1660	25763	
1660	25820	
1660	26008	
1660	25850	
1660	26076	
1660	25877	
1660	25974	
1660	25912	
1660	25795	
1660	25943	410
1660	26044	
1660	26140	
1660	26108	
1660	27051	
1660	26928	
1660	27091	
1660	26957	
1660	26901	
1660	27290	
1660	27165	
1660	27231	
1660	27200	
1660	27262	
1660	27128	
1660	27314	
1660	26990	
1660	27019	
1660	28118	
1660	28416	
1660	28455	
1660	28380	
1660	28341	
1660	28303	
1660	28271	
1660	28240	
1660	28210	
1660	28181	
1660	28147	
1660	29426	
1660	29462	
1660	29494	
1660	29525	
1660	29553	
1660	29588	
1660	29622	
1660	30854	
1660	30819	
1661	84496	
1661	84437	
1661	84376	
1661	86320	
1661	86174	1154
1661	86250	
1661	88101	
1661	88158	
1662	115249	
1662	115360	
1662	115411	
1662	115300	
1662	119467	
1662	119523	
1662	119580	
1662	121685	
1662	121633	
1662	121580	
1662	123575	
1662	123621	1696
1662	123466	
1662	123666	
1662	123521	
1662	125421	
1663	18510	
1663	18484	
1663	19665	
1663	19631	
1663	20942	
1663	20902	
1663	20780	
1663	20857	346
1663	20819	
1663	20978	
1663	22171	
1664	98898	1361
1664	98856	
1664	100211	
1664	100253	
1664	101544	
1664	101589	
1664	101676	
1664	101632	
1664	103009	
1665	110629	
1665	110507	
1665	110593	
1665	110553	
1665	110469	
1665	110430	
1665	111880	
1665	112037	
1665	111996	
1665	111837	
1665	111917	
1665	111960	
1665	111752	
1665	111792	
1665	113653	
1665	113365	
1665	113414	
1665	113318	
1665	113461	1549
1665	113612	
1665	113510	
1665	113564	
1665	115097	
1665	115157	
1665	115392	
1665	115215	
1665	115271	
1665	115503	
1665	115449	
1665	115331	
1665	117270	
1665	117205	
1665	117138	
1665	117075	
1665	117341	
1665	117411	
1665	119227	
1665	119291	
1665	119476	
1666	98992	
1666	98944	1362
1666	100296	
1666	100344	
1666	100392	
1666	100451	
1666	101773	
1666	101722	
1666	101822	
1666	103183	
1666	103131	
1667	68968	
1667	68914	
1667	69021	
1667	70680	
1667	70728	
1667	70774	931
1668	67581	
1668	67626	
1668	67677	
1668	69344	
1668	69397	
1668	71136	
1668	71048	936
1668	71093	
1668	72798	
1669	67474	
1669	67529	
1669	67428	
1669	69170	
1669	69226	904
1669	69291	
1669	70958	
1669	71002	
1670	121460	
1670	121518	
1670	123501	
1670	123440	
1670	123380	
1670	123561	
1670	125447	
1670	125385	
1670	125327	
1670	125558	
1670	125507	
1670	125278	1721
1670	127190	
1670	127244	
1670	127298	
1670	127347	
1670	127399	
1670	127454	
1670	129220	
1670	129170	
1670	128975	
1670	129026	
1670	129120	
1670	129074	
1670	130736	
1670	130786	
1670	130877	
1670	130831	
1671	121235	
1671	121340	
1671	121399	
1671	121291	
1671	123319	
1671	123211	
1671	123162	
1671	123263	
1671	125118	
1671	125171	
1671	125226	1719
1671	125072	
1671	127021	
1671	127129	
1671	127076	
1671	126962	
1671	128781	
1671	128822	
1671	128873	
1671	128919	
1671	130585	
1671	130686	
1671	130637	
1671	130536	
1672	11273	211
1672	11190	
1672	11149	
1672	12593	
1672	15045	
1672	15011	
1672	14973	
1673	82587	
1673	82642	
1673	82695	
1673	82758	
1673	82818	
1673	82882	
1673	84311	
1673	84368	
1673	84422	
1673	84541	
1673	84601	
1673	84484	
1673	84707	
1673	84757	
1673	84651	
1673	86688	
1673	86163	
1673	86374	
1673	86231	
1673	86509	
1673	86632	
1673	86297	
1673	86573	
1673	86443	
1673	86108	
1673	88480	
1673	88541	
1673	88419	
1673	88301	
1673	88248	
1673	88188	1192
1673	88129	
1673	88008	
1673	88354	
1673	88071	
1673	90292	
1673	90234	
1673	90177	
1673	90119	
1673	90058	
1673	89998	
1673	89941	
1673	89886	
1673	90347	
1673	91568	
1673	91621	
1673	91967	
1673	91917	
1673	91873	
1673	91829	
1673	91771	
1673	91714	
1673	91667	
1673	93180	
1673	93129	
1673	93238	
1673	93287	
1674	65774	
1674	65611	
1674	65715	
